Address:,USB0::0x0957::0x179B::MY59127615::0::INSTR,,Analog Channels,,,
Model:,DSO-X 2002A,,Time (s),1 (VOLT),2 (VOLT),
,,,-0.0014632,-0.326673369854689,-0.123768795281649,
,,,-0.0014128,-0.354010047391057,-0.115728595294058,
,,,-0.0013624,-0.354010047391057,-0.115728595294058,
,,,-0.001312,-0.29933669231832,-0.139849195256829,
,,,-0.0012616,-0.326673369854689,-0.0755275953561068,
,,,-0.0012112,-0.29933669231832,-0.0916079953312874,
,,,-0.0011608,-0.29933669231832,-0.0996481953188777,
,,,-0.0011104,-0.29933669231832,-0.0755275953561068,
,,,-0.00106,-0.244663337245584,-0.115728595294058,
,,,-0.0010096,-0.29933669231832,-0.0514069953933358,
,,,-0.000959200000000004,-0.244663337245584,-0.0835677953436971,
,,,-0.000908800000000001,-0.272000014781952,-0.0272863954305649,
,,,-0.000858400000000002,-0.29933669231832,-0.0755275953561068,
,,,-0.000808000000000003,-0.244663337245584,-0.131808995269239,
,,,-0.000757600000000001,-0.272000014781952,-0.0916079953312874,
,,,-0.000707200000000002,-0.189989982172847,-0.0674873953685164,
,,,-0.000656800000000003,-0.217326659709215,-0.123768795281649,
,,,-0.000606400000000003,-0.217326659709215,-0.0835677953436971,
,,,-0.000556000000000001,-0.217326659709215,-0.107688395306468,
,,,-0.000505600000000002,-0.217326659709215,-0.0996481953188777,
,,,-0.000455200000000003,-0.162653304636478,-0.0755275953561068,
,,,-0.000404800000000004,-0.13531662710011,-0.0353265954181552,
,,,-0.000354400000000001,-0.189989982172847,-0.0353265954181552,
,,,-0.000304000000000002,-0.189989982172847,-0.115728595294058,
,,,-0.000253600000000003,-0.13531662710011,-0.139849195256829,
,,,-0.000203200000000001,-0.13531662710011,-0.0594471953809261,
,,,-0.000152800000000002,-0.13531662710011,-0.0916079953312874,
,,,-0.000102400000000002,-0.13531662710011,-0.123768795281649,
,,,-5.20000000000034E-05,-0.13531662710011,-0.123768795281649,
,,,-1.60000000000091E-06,-0.0806432720273733,-0.0433667954057455,
,,,4.87999999999982E-05,-0.107979949563742,-0.0916079953312874,
,,,9.91999999999972E-05,-0.162653304636478,-0.139849195256829,
,,,0.000149599999999996,-0.107979949563742,-0.0996481953188777,
,,,0.000199999999999999,-0.162653304636478,-0.0674873953685164,
,,,0.000250399999999998,-0.107979949563742,-0.107688395306468,
,,,0.000300799999999997,-0.107979949563742,-0.0594471953809261,
,,,0.000351199999999999,-0.0533065944910049,-0.0594471953809261,
,,,0.000401599999999998,-0.0533065944910049,-0.131808995269239,
,,,0.000451999999999998,-0.0533065944910049,-0.0674873953685164,
,,,0.000502399999999997,-0.0533065944910049,-0.0674873953685164,
,,,0.000552799999999999,-0.0259699169546366,-0.0272863954305649,
,,,0.000603199999999998,-0.0533065944910049,-0.0514069953933358,
,,,0.000653599999999997,-0.0806432720273733,-0.0996481953188777,
,,,0.000703999999999996,-0.0259699169546366,-0.0674873953685164,
,,,0.000754399999999999,-0.0806432720273733,-0.0433667954057455,
,,,0.000804799999999998,-0.0533065944910049,-0.0112059954553843,
,,,0.000855199999999997,-0.0259699169546366,-0.0272863954305649,
,,,0.000905599999999999,-0.0259699169546366,-0.0433667954057455,
,,,0.000955999999999999,0.0013667605817318,-0.0433667954057455,
,,,0.0010064,0.0287034381181002,-0.123768795281649,
,,,0.0010568,-0.0259699169546366,-0.0674873953685164,
,,,0.0011072,0.0287034381181002,-0.0353265954181552,
,,,0.0011576,0.0013667605817318,-0.0192461954429746,
,,,0.001208,0.0287034381181002,-0.0353265954181552,
,,,0.0012584,-0.0259699169546366,-0.0835677953436971,
,,,0.0013088,0.0560401156544685,-0.0353265954181552,
,,,0.0013592,0.0287034381181002,-0.00316579546779394,
,,,0.0014096,0.0833767931908369,0.00487440451979637,
,,,0.00146,0.0560401156544685,-0.0192461954429746,
,,,0.0015104,0.110713470727205,-0.00316579546779394,
,,,0.0015608,0.0833767931908369,0.0129146045073867,
,,,0.0016112,0.0560401156544685,0.0289950044825673,
,,,0.0016616,0.138050148263574,0.0129146045073867,
,,,0.001712,0.110713470727205,-0.0192461954429746,
,,,0.0017624,0.110713470727205,-0.0353265954181552,
,,,0.0018128,0.110713470727205,-0.0835677953436971,
,,,0.0018632,0.138050148263574,-0.0594471953809261,
,,,0.0019136,0.138050148263574,-0.0755275953561068,
,,,0.001964,0.165386825799942,0.0129146045073867,
,,,0.0020144,0.165386825799942,-0.0112059954553843,
,,,0.0020648,0.165386825799942,-0.0192461954429746,
,,,0.0021152,0.19272350333631,-0.00316579546779394,
,,,0.0021656,0.138050148263574,-0.0272863954305649,
,,,0.002216,0.165386825799942,-0.0272863954305649,
,,,0.0022664,0.19272350333631,-0.0594471953809261,
,,,0.0023168,0.165386825799942,-0.0272863954305649,
,,,0.0023672,0.220060180872679,-0.0835677953436971,
,,,0.0024176,0.220060180872679,0.0129146045073867,
,,,0.002468,0.165386825799942,-0.0916079953312874,
,,,0.0025184,0.165386825799942,0.0289950044825673,
,,,0.0025688,0.220060180872679,-0.0112059954553843,
,,,0.0026192,0.247396858409047,-0.0433667954057455,
,,,0.0026696,0.19272350333631,-0.0433667954057455,
,,,0.00272,0.220060180872679,0.020954804494977,
,,,0.0027704,0.247396858409047,-0.0272863954305649,
,,,0.0028208,0.274733535945416,0.00487440451979637,
,,,0.0028712,0.247396858409047,0.0531156044453382,
,,,0.0029216,0.274733535945416,-0.0112059954553843,
,,,0.002972,0.247396858409047,-0.0514069953933358,
,,,0.0030224,0.274733535945416,-0.00316579546779394,
,,,0.0030728,0.329406891018152,-0.0112059954553843,
,,,0.0031232,0.274733535945416,-0.0353265954181552,
,,,0.0031736,0.329406891018152,0.020954804494977,
,,,0.003224,0.274733535945416,-0.0272863954305649,
,,,0.0032744,0.329406891018152,-0.0112059954553843,
,,,0.0033248,0.274733535945416,-0.0112059954553843,
,,,0.0033752,0.274733535945416,-0.00316579546779394,
,,,0.0034256,0.274733535945416,0.020954804494977,
,,,0.003476,0.302070213481784,-0.0112059954553843,
,,,0.0035264,0.384080246090889,0.0289950044825673,
,,,0.0035768,0.302070213481784,0.0450754044577479,
,,,0.0036272,0.356743568554521,0.0289950044825673,
,,,0.0036776,0.356743568554521,0.0129146045073867,
,,,0.003728,0.356743568554521,0.0129146045073867,
,,,0.0037784,0.384080246090889,0.00487440451979637,
,,,0.0038288,0.384080246090889,-0.0272863954305649,
,,,0.0038792,0.384080246090889,0.020954804494977,
,,,0.0039296,0.411416923627257,0.00487440451979637,
,,,0.00398,0.356743568554521,0.0289950044825673,
,,,0.0040304,0.356743568554521,-0.0112059954553843,
,,,0.0040808,0.411416923627257,0.0611558044329286,
,,,0.0041312,0.384080246090889,0.020954804494977,
,,,0.0041816,0.384080246090889,0.0370352044701576,
,,,0.004232,0.411416923627257,-0.0192461954429746,
,,,0.0042824,0.356743568554521,0.0289950044825673,
,,,0.0043328,0.438753601163626,0.0129146045073867,
,,,0.0043832,0.384080246090889,0.00487440451979637,
,,,0.0044336,0.384080246090889,0.0691960044205189,
,,,0.004484,0.411416923627257,0.0772362044081092,
,,,0.0045344,0.466090278699994,0.0852764043956995,
,,,0.0045848,0.466090278699994,0.0691960044205189,
,,,0.0046352,0.384080246090889,0.117437204346061,
,,,0.0046856,0.411416923627257,0.157638204284012,
,,,0.004736,0.411416923627257,0.173718604259193,
,,,0.0047864,0.466090278699994,0.189799004234374,
,,,0.0048368,0.411416923627257,0.270201004110277,
,,,0.0048872,0.411416923627257,0.35864320397377,
,,,0.0049376,0.438753601163626,0.422964803874493,
,,,0.004988,0.466090278699994,0.447085403837264,
,,,0.0050384,0.411416923627257,0.471206003800035,
,,,0.0050888,0.438753601163626,0.59984920360148,
,,,0.0051392,0.466090278699994,0.640050203539431,
,,,0.0051896,0.411416923627257,0.59984920360148,
,,,0.00524,0.438753601163626,0.648090403527021,
,,,0.0052904,0.384080246090889,0.632010003551841,
,,,0.0053408,0.438753601163626,0.575728603638709,
,,,0.0053912,0.411416923627257,0.61592960357666,
,,,0.0054416,0.411416923627257,0.567688403651118,
,,,0.005492,0.411416923627257,0.59984920360148,
,,,0.0055424,0.466090278699994,0.583768803626299,
,,,0.0055928,0.466090278699994,0.591809003613889,
,,,0.0056432,0.466090278699994,0.543567803688347,
,,,0.0056936,0.438753601163626,0.519447203725576,
,,,0.005744,0.438753601163626,0.471206003800035,
,,,0.0057944,0.466090278699994,0.503366803750396,
,,,0.0058448,0.493426956236362,0.463165803812444,
,,,0.0058952,0.411416923627257,0.447085403837264,
,,,0.0059456,0.438753601163626,0.34256280399859,
,,,0.005996,0.411416923627257,0.302361804060638,
,,,0.0060464,0.438753601163626,0.310402004048228,
,,,0.0060968,0.411416923627257,0.318442204035819,
,,,0.0061472,0.438753601163626,0.230000004172325,
,,,0.0061976,0.411416923627257,0.141557804308832,
,,,0.006248,0.411416923627257,0.141557804308832,
,,,0.0062984,0.411416923627257,0.0691960044205189,
,,,0.00634879999999999,0.466090278699994,0.0129146045073867,
,,,0.0063992,0.466090278699994,0.00487440451979637,
,,,0.0064496,0.411416923627257,-0.0514069953933358,
,,,0.0065,0.438753601163626,-0.0594471953809261,
,,,0.0065504,0.438753601163626,-0.107688395306468,
,,,0.0066008,0.438753601163626,-0.0835677953436971,
,,,0.0066512,0.411416923627257,-0.123768795281649,
,,,0.0067016,0.411416923627257,-0.139849195256829,
,,,0.006752,0.466090278699994,-0.180050195194781,
,,,0.0068024,0.438753601163626,-0.196130595169961,
,,,0.0068528,0.411416923627257,-0.188090395182371,
,,,0.0069032,0.466090278699994,-0.228291395120323,
,,,0.0069536,0.438753601163626,-0.196130595169961,
,,,0.007004,0.411416923627257,-0.1639697952196,
,,,0.0070544,0.384080246090889,-0.252411995083094,
,,,0.00710479999999999,0.411416923627257,-0.196130595169961,
,,,0.0071552,0.411416923627257,-0.244371795095503,
,,,0.0072056,0.384080246090889,-0.268492395058274,
,,,0.007256,0.384080246090889,-0.188090395182371,
,,,0.0073064,0.411416923627257,-0.196130595169961,
,,,0.0073568,0.384080246090889,-0.212210995145142,
,,,0.0074072,0.411416923627257,-0.180050195194781,
,,,0.00745759999999999,0.384080246090889,-0.220251195132732,
,,,0.007508,0.384080246090889,-0.212210995145142,
,,,0.0075584,0.411416923627257,-0.236331595107913,
,,,0.0076088,0.356743568554521,-0.244371795095503,
,,,0.0076592,0.384080246090889,-0.252411995083094,
,,,0.0077096,0.384080246090889,-0.204170795157552,
,,,0.00776,0.356743568554521,-0.276532595045865,
,,,0.0078104,0.438753601163626,-0.260452195070684,
,,,0.0078608,0.356743568554521,-0.252411995083094,
,,,0.0079112,0.384080246090889,-0.252411995083094,
,,,0.0079616,0.384080246090889,-0.276532595045865,
,,,0.008012,0.438753601163626,-0.204170795157552,
,,,0.0080624,0.329406891018152,-0.292612995021045,
,,,0.0081128,0.356743568554521,-0.236331595107913,
,,,0.0081632,0.329406891018152,-0.172009995207191,
,,,0.00821359999999999,0.329406891018152,-0.1639697952196,
,,,0.008264,0.329406891018152,-0.15592959523201,
,,,0.0083144,0.356743568554521,-0.115728595294058,
,,,0.0083648,0.329406891018152,-0.0996481953188777,
,,,0.0084152,0.329406891018152,-0.0996481953188777,
,,,0.0084656,0.329406891018152,-0.14788939524442,
,,,0.008516,0.356743568554521,-0.14788939524442,
,,,0.00856639999999999,0.356743568554521,-0.15592959523201,
,,,0.0086168,0.247396858409047,-0.131808995269239,
,,,0.0086672,0.274733535945416,-0.15592959523201,
,,,0.0087176,0.274733535945416,-0.115728595294058,
,,,0.008768,0.274733535945416,-0.172009995207191,
,,,0.0088184,0.302070213481784,-0.139849195256829,
,,,0.0088688,0.274733535945416,-0.204170795157552,
,,,0.0089192,0.302070213481784,-0.180050195194781,
,,,0.00896959999999999,0.247396858409047,-0.107688395306468,
,,,0.00902,0.274733535945416,-0.115728595294058,
,,,0.0090704,0.247396858409047,-0.115728595294058,
,,,0.0091208,0.220060180872679,-0.131808995269239,
,,,0.0091712,0.247396858409047,-0.0755275953561068,
,,,0.0092216,0.220060180872679,-0.115728595294058,
,,,0.009272,0.220060180872679,-0.131808995269239,
,,,0.00932239999999999,0.19272350333631,-0.123768795281649,
,,,0.0093728,0.138050148263574,-0.131808995269239,
,,,0.0094232,0.138050148263574,-0.139849195256829,
,,,0.0094736,0.19272350333631,-0.0755275953561068,
,,,0.009524,0.165386825799942,-0.107688395306468,
,,,0.0095744,0.165386825799942,-0.0835677953436971,
,,,0.0096248,0.19272350333631,-0.0835677953436971,
,,,0.00967519999999999,0.220060180872679,-0.0594471953809261,
,,,0.0097256,0.138050148263574,-0.0594471953809261,
,,,0.009776,0.0833767931908369,-0.0835677953436971,
,,,0.0098264,0.110713470727205,-0.115728595294058,
,,,0.0098768,0.0833767931908369,-0.115728595294058,
,,,0.0099272,0.0833767931908369,-0.0514069953933358,
,,,0.0099776,0.0833767931908369,-0.0835677953436971,
,,,0.010028,0.0833767931908369,-0.115728595294058,
,,,0.0100784,0.110713470727205,-0.123768795281649,
,,,0.0101288,0.0833767931908369,-0.0433667954057455,
,,,0.0101792,0.0287034381181002,-0.107688395306468,
,,,0.0102296,0.0833767931908369,-0.0996481953188777,
,,,0.01028,0.0287034381181002,-0.131808995269239,
,,,0.0103304,0.110713470727205,-0.0594471953809261,
,,,0.0103808,0.0287034381181002,-0.0674873953685164,
,,,0.0104312,0.0560401156544685,-0.0755275953561068,
,,,0.0104816,0.0287034381181002,-0.115728595294058,
,,,0.010532,-0.0259699169546366,-0.0996481953188777,
,,,0.0105824,0.0287034381181002,-0.115728595294058,
,,,0.0106328,0.0287034381181002,-0.107688395306468,
,,,0.0106832,0.0287034381181002,-0.0835677953436971,
,,,0.0107336,-0.0259699169546366,-0.0916079953312874,
,,,0.010784,0.0013667605817318,-0.107688395306468,
,,,0.0108344,-0.0259699169546366,-0.0916079953312874,
,,,0.0108848,-0.0259699169546366,-0.0996481953188777,
,,,0.0109352,-0.0806432720273733,-0.0514069953933358,
,,,0.0109856,0.0013667605817318,-0.0433667954057455,
,,,0.011036,-0.0806432720273733,-0.0433667954057455,
,,,0.0110864,-0.0259699169546366,-0.107688395306468,
,,,0.0111368,-0.0533065944910049,-0.0594471953809261,
,,,0.0111872,-0.0806432720273733,-0.0433667954057455,
,,,0.0112376,-0.0533065944910049,-0.0433667954057455,
,,,0.011288,-0.107979949563742,-0.0192461954429746,
,,,0.0113384,-0.13531662710011,-0.0996481953188777,
,,,0.0113888,-0.0806432720273733,-0.0674873953685164,
,,,0.0114392,-0.0533065944910049,-0.0996481953188777,
,,,0.0114896,-0.0806432720273733,-0.107688395306468,
,,,0.01154,-0.0806432720273733,-0.0674873953685164,
,,,0.0115904,-0.107979949563742,-0.0835677953436971,
,,,0.0116408,-0.107979949563742,-0.0353265954181552,
,,,0.0116912,-0.162653304636478,-0.0996481953188777,
,,,0.0117416,-0.162653304636478,-0.0755275953561068,
,,,0.011792,-0.13531662710011,-0.0514069953933358,
,,,0.0118424,-0.162653304636478,0.020954804494977,
,,,0.0118928,-0.189989982172847,0.020954804494977,
,,,0.0119432,-0.162653304636478,-0.0594471953809261,
,,,0.0119936,-0.189989982172847,-0.0514069953933358,
,,,0.012044,-0.13531662710011,-0.0755275953561068,
,,,0.0120944,-0.189989982172847,-0.0112059954553843,
,,,0.0121448,-0.162653304636478,-0.0192461954429746,
,,,0.0121952,-0.13531662710011,0.0370352044701576,
,,,0.0122456,-0.189989982172847,0.0129146045073867,
,,,0.012296,-0.244663337245584,-0.0433667954057455,
,,,0.0123464,-0.272000014781952,-0.0755275953561068,
,,,0.0123968,-0.244663337245584,0.00487440451979637,
,,,0.0124472,-0.244663337245584,0.00487440451979637,
,,,0.0124976,-0.244663337245584,-0.0433667954057455,
,,,0.012548,-0.244663337245584,-0.0112059954553843,
,,,0.0125984,-0.244663337245584,-0.00316579546779394,
,,,0.0126488,-0.29933669231832,-0.0594471953809261,
,,,0.0126992,-0.29933669231832,0.0129146045073867,
,,,0.0127496,-0.244663337245584,-0.0433667954057455,
,,,0.0128,-0.272000014781952,-0.0433667954057455,
,,,0.0128504,-0.29933669231832,-0.0433667954057455,
,,,0.0129008,-0.272000014781952,0.020954804494977,
,,,0.0129512,-0.29933669231832,-0.0594471953809261,
,,,0.0130016,-0.272000014781952,-0.00316579546779394,
,,,0.013052,-0.29933669231832,-0.00316579546779394,
,,,0.0131024,-0.29933669231832,-0.00316579546779394,
,,,0.0131528,-0.326673369854689,-0.0514069953933358,
,,,0.0132032,-0.29933669231832,0.00487440451979637,
,,,0.0132536,-0.326673369854689,-0.0112059954553843,
,,,0.013304,-0.326673369854689,-0.00316579546779394,
,,,0.0133544,-0.354010047391057,-0.0112059954553843,
,,,0.0134048,-0.381346724927425,0.0289950044825673,
,,,0.0134552,-0.326673369854689,0.0450754044577479,
,,,0.0135056,-0.354010047391057,-0.0353265954181552,
,,,0.013556,-0.381346724927425,-0.0272863954305649,
,,,0.0136064,-0.354010047391057,-0.0272863954305649,
,,,0.0136568,-0.381346724927425,-0.0353265954181552,
,,,0.0137072,-0.381346724927425,0.00487440451979637,
,,,0.0137576,-0.381346724927425,0.020954804494977,
,,,0.013808,-0.46335675753653,-0.0514069953933358,
,,,0.0138584,-0.381346724927425,-0.0112059954553843,
,,,0.0139088,-0.381346724927425,0.0370352044701576,
,,,0.0139592,-0.436020080000162,-0.0112059954553843,
,,,0.0140096,-0.408683402463794,0.0129146045073867,
,,,0.01406,-0.408683402463794,-0.0192461954429746,
,,,0.0141104,-0.408683402463794,0.0129146045073867,
,,,0.0141608,-0.408683402463794,0.020954804494977,
,,,0.0142112,-0.408683402463794,0.00487440451979637,
,,,0.0142616,-0.46335675753653,0.0450754044577479,
,,,0.014312,-0.46335675753653,0.0772362044081092,
,,,0.0143624,-0.46335675753653,0.0289950044825673,
,,,0.0144128,-0.436020080000162,0.0450754044577479,
,,,0.0144632,-0.408683402463794,0.0852764043956995,
,,,0.0145136,-0.46335675753653,0.0129146045073867,
,,,0.014564,-0.436020080000162,0.020954804494977,
,,,0.0146144,-0.408683402463794,0.0370352044701576,
,,,0.0146648,-0.436020080000162,0.0531156044453382,
,,,0.0147152,-0.408683402463794,0.133517604321241,
,,,0.0147656,-0.46335675753653,0.165678404271603,
,,,0.014816,-0.436020080000162,0.189799004234374,
,,,0.0148664,-0.46335675753653,0.165678404271603,
,,,0.0149168,-0.46335675753653,0.189799004234374,
,,,0.0149672,-0.46335675753653,0.238040204159915,
,,,0.0150176,-0.46335675753653,0.294321604073048,
,,,0.015068,-0.436020080000162,0.326482404023409,
,,,0.0151184,-0.490693435072899,0.398844203911722,
,,,0.0151688,-0.490693435072899,0.414924603886902,
,,,0.0152192,-0.436020080000162,0.406884403899312,
,,,0.0152696,-0.436020080000162,0.414924603886902,
,,,0.01532,-0.46335675753653,0.535527603700757,
,,,0.0153704,-0.436020080000162,0.439045203849673,
,,,0.0154208,-0.436020080000162,0.519447203725576,
,,,0.0154712,-0.518030112609267,0.447085403837264,
,,,0.0155216,-0.436020080000162,0.471206003800035,
,,,0.015572,-0.46335675753653,0.479246203787625,
,,,0.0156224,-0.490693435072899,0.463165803812444,
,,,0.0156728,-0.408683402463794,0.406884403899312,
,,,0.0157232,-0.46335675753653,0.406884403899312,
,,,0.0157736,-0.46335675753653,0.35060300398618,
,,,0.015824,-0.436020080000162,0.238040204159915,
,,,0.0158744,-0.436020080000162,0.205879404209554,
,,,0.0159248,-0.490693435072899,0.230000004172325,
,,,0.0159752,-0.408683402463794,0.230000004172325,
,,,0.0160256,-0.46335675753653,0.125477404333651,
,,,0.016076,-0.490693435072899,0.10939700435847,
,,,0.0161264,-0.436020080000162,0.0772362044081092,
,,,0.0161768,-0.490693435072899,0.0691960044205189,
,,,0.0162272,-0.436020080000162,-0.0272863954305649,
,,,0.0162776,-0.436020080000162,-0.0674873953685164,
,,,0.016328,-0.490693435072899,0.00487440451979637,
,,,0.0163784,-0.46335675753653,-0.0433667954057455,
,,,0.0164288,-0.408683402463794,-0.0755275953561068,
,,,0.0164792,-0.381346724927425,-0.131808995269239,
,,,0.0165296,-0.490693435072899,-0.0674873953685164,
,,,0.01658,-0.46335675753653,-0.0514069953933358,
,,,0.0166304,-0.436020080000162,-0.0674873953685164,
,,,0.0166808,-0.490693435072899,-0.0916079953312874,
,,,0.0167312,-0.436020080000162,-0.0916079953312874,
,,,0.0167816,-0.46335675753653,-0.115728595294058,
,,,0.016832,-0.436020080000162,-0.15592959523201,
,,,0.0168824,-0.436020080000162,-0.188090395182371,
,,,0.0169328,-0.436020080000162,-0.196130595169961,
,,,0.0169832,-0.408683402463794,-0.172009995207191,
,,,0.0170336,-0.436020080000162,-0.188090395182371,
,,,0.017084,-0.436020080000162,-0.196130595169961,
,,,0.0171344,-0.436020080000162,-0.131808995269239,
,,,0.0171848,-0.436020080000162,-0.188090395182371,
,,,0.0172352,-0.408683402463794,-0.180050195194781,
,,,0.0172856,-0.408683402463794,-0.188090395182371,
,,,0.017336,-0.436020080000162,-0.220251195132732,
,,,0.0173864,-0.436020080000162,-0.14788939524442,
,,,0.0174368,-0.436020080000162,-0.172009995207191,
,,,0.0174872,-0.436020080000162,-0.180050195194781,
,,,0.0175376,-0.46335675753653,-0.1639697952196,
,,,0.017588,-0.436020080000162,-0.252411995083094,
,,,0.0176384,-0.408683402463794,-0.172009995207191,
,,,0.0176888,-0.436020080000162,-0.1639697952196,
,,,0.0177392,-0.46335675753653,-0.1639697952196,
,,,0.0177896,-0.381346724927425,-0.196130595169961,
,,,0.01784,-0.436020080000162,-0.188090395182371,
,,,0.0178904,-0.354010047391057,-0.139849195256829,
,,,0.0179408,-0.408683402463794,-0.180050195194781,
,,,0.0179912,-0.381346724927425,-0.131808995269239,
,,,0.0180416,-0.381346724927425,-0.115728595294058,
,,,0.018092,-0.381346724927425,-0.228291395120323,
,,,0.0181424,-0.408683402463794,-0.180050195194781,
,,,0.0181928,-0.354010047391057,-0.15592959523201,
,,,0.0182432,-0.381346724927425,-0.131808995269239,
,,,0.0182936,-0.354010047391057,-0.139849195256829,
,,,0.018344,-0.354010047391057,-0.0996481953188777,
,,,0.0183944,-0.326673369854689,-0.139849195256829,
,,,0.0184448,-0.354010047391057,-0.14788939524442,
,,,0.0184952,-0.354010047391057,-0.107688395306468,
,,,0.0185456,-0.29933669231832,-0.14788939524442,
,,,0.018596,-0.326673369854689,-0.180050195194781,
,,,0.0186464,-0.29933669231832,-0.0916079953312874,
,,,0.0186968,-0.354010047391057,-0.0835677953436971,
,,,0.0187472,-0.29933669231832,-0.139849195256829,
,,,0.0187976,-0.272000014781952,-0.131808995269239,
,,,0.018848,-0.326673369854689,-0.123768795281649,
,,,0.0188984,-0.29933669231832,-0.139849195256829,
,,,0.0189488,-0.29933669231832,-0.139849195256829,
,,,0.0189992,-0.29933669231832,-0.0594471953809261,
,,,0.0190496,-0.244663337245584,-0.0835677953436971,
,,,0.0191,-0.244663337245584,-0.0755275953561068,
,,,0.0191504,-0.217326659709215,-0.0996481953188777,
,,,0.0192008,-0.244663337245584,-0.0674873953685164,
,,,0.0192512,-0.244663337245584,-0.0594471953809261,
,,,0.0193016,-0.244663337245584,-0.0674873953685164,
,,,0.019352,-0.217326659709215,-0.0996481953188777,
,,,0.0194024,-0.217326659709215,-0.115728595294058,
,,,0.0194528,-0.189989982172847,-0.115728595294058,
,,,0.0195032,-0.189989982172847,-0.14788939524442,
,,,0.0195536,-0.162653304636478,-0.123768795281649,
,,,0.019604,-0.244663337245584,-0.107688395306468,
,,,0.0196544,-0.217326659709215,-0.123768795281649,
,,,0.0197048,-0.13531662710011,-0.0755275953561068,
,,,0.0197552,-0.13531662710011,-0.107688395306468,
,,,0.0198056,-0.13531662710011,-0.0996481953188777,
,,,0.019856,-0.107979949563742,-0.0835677953436971,
,,,0.0199064,-0.13531662710011,-0.14788939524442,
,,,0.0199568,-0.13531662710011,-0.0835677953436971,
,,,0.0200072,-0.162653304636478,-0.0594471953809261,
,,,0.0200576,-0.0806432720273733,-0.0674873953685164,
,,,0.020108,-0.13531662710011,-0.0996481953188777,
,,,0.0201584,-0.107979949563742,-0.0835677953436971,
,,,0.0202088,-0.13531662710011,-0.0996481953188777,
,,,0.0202592,-0.0533065944910049,-0.0514069953933358,
,,,0.0203096,-0.0806432720273733,-0.0433667954057455,
,,,0.02036,-0.107979949563742,-0.0272863954305649,
,,,0.0204104,-0.0533065944910049,-0.0433667954057455,
,,,0.0204608,-0.0259699169546366,-0.0514069953933358,
,,,0.0205112,-0.0259699169546366,-0.0835677953436971,
,,,0.0205616,-0.0259699169546366,-0.131808995269239,
,,,0.020612,0.0013667605817318,-0.0514069953933358,
,,,0.0206624,-0.0259699169546366,-0.0835677953436971,
,,,0.0207128,-0.0259699169546366,-0.0594471953809261,
,,,0.0207632,0.0287034381181002,-0.131808995269239,
,,,0.0208136,-0.0533065944910049,-0.0755275953561068,
,,,0.020864,-0.0533065944910049,-0.0674873953685164,
,,,0.0209144,0.0560401156544685,-0.0192461954429746,
,,,0.0209648,0.0287034381181002,-0.0514069953933358,
,,,0.0210152,0.0287034381181002,-0.0192461954429746,
,,,0.0210656,-0.0259699169546366,-0.0112059954553843,
,,,0.021116,0.0287034381181002,-0.0755275953561068,
,,,0.0211664,0.0013667605817318,-0.115728595294058,
,,,0.0212168,0.0560401156544685,-0.00316579546779394,
,,,0.0212672,0.0560401156544685,-0.0755275953561068,
,,,0.0213176,0.0287034381181002,0.00487440451979637,
,,,0.021368,0.0287034381181002,-0.139849195256829,
,,,0.0214184,0.0560401156544685,-0.0594471953809261,
,,,0.0214688,0.0560401156544685,-0.0112059954553843,
,,,0.0215192,0.110713470727205,-0.0674873953685164,
,,,0.0215696,0.110713470727205,-0.0192461954429746,
,,,0.02162,0.110713470727205,-0.0514069953933358,
,,,0.0216704,0.110713470727205,-0.00316579546779394,
,,,0.0217208,0.110713470727205,-0.00316579546779394,
,,,0.0217712,0.110713470727205,-0.0112059954553843,
,,,0.0218216,0.110713470727205,-0.0514069953933358,
,,,0.021872,0.0833767931908369,-0.0353265954181552,
,,,0.0219224,0.110713470727205,-0.0272863954305649,
,,,0.0219728,0.138050148263574,-0.0755275953561068,
,,,0.0220232,0.165386825799942,-0.0433667954057455,
,,,0.0220736,0.138050148263574,-0.0192461954429746,
,,,0.022124,0.138050148263574,-0.0112059954553843,
,,,0.0221744,0.138050148263574,0.00487440451979637,
,,,0.0222248,0.165386825799942,-0.0835677953436971,
,,,0.0222752,0.19272350333631,-0.00316579546779394,
,,,0.0223256,0.165386825799942,-0.0112059954553843,
,,,0.022376,0.220060180872679,-0.0835677953436971,
,,,0.0224264,0.220060180872679,-0.0353265954181552,
,,,0.0224768,0.220060180872679,0.0289950044825673,
,,,0.0225272,0.19272350333631,0.020954804494977,
,,,0.0225776,0.220060180872679,-0.0755275953561068,
,,,0.022628,0.220060180872679,-0.0594471953809261,
,,,0.0226784,0.19272350333631,0.0370352044701576,
,,,0.0227288,0.19272350333631,-0.0272863954305649,
,,,0.0227792,0.274733535945416,-0.0112059954553843,
,,,0.0228296,0.220060180872679,-0.0112059954553843,
,,,0.02288,0.247396858409047,-0.0112059954553843,
,,,0.0229304,0.274733535945416,-0.0112059954553843,
,,,0.0229808,0.274733535945416,-0.0514069953933358,
,,,0.0230312,0.274733535945416,-0.0192461954429746,
,,,0.0230816,0.302070213481784,-0.0353265954181552,
,,,0.023132,0.302070213481784,-0.0353265954181552,
,,,0.0231824,0.302070213481784,-0.0514069953933358,
,,,0.0232328,0.302070213481784,-0.0433667954057455,
,,,0.0232832,0.302070213481784,-0.0112059954553843,
,,,0.0233336,0.302070213481784,-0.00316579546779394,
,,,0.023384,0.329406891018152,0.0531156044453382,
